Group_ID,Group_name,Short_name,Site,Text,URL
41,"Kindle Paperwhite 3G; Free Kindle Reading Apps; Movies & Music; Music; Fire HD 8.9""; Fire; Kindle E-reader Accessories; Fire HD 8.9"" 4G; Kindle Cloud Reader; Fire HD; Kindle Owners' Lending Library; Musical Instruments; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Manage Your Kindle; MP3 Music Store; Kindle Books; Kindle Paperwhite","Fire, Music, Kindle",amazon,Manage Your Kindle,http://www.amazon.com/gp/digital/fiona/manage/ref=sd_allcat_myk/185-2659415-1292738
42,Audio & MP3; Movies & Music; MP3 Music Store; MP3 Downloads; Musical Instruments; Music; Music on Kindle Fire; Super Heroes Store,"Downloads, Store, MP3, Music",amazon,MP3 Music Store,http://www.amazon.com/MP3-Music-Download/b/ref=sd_allcat_mp3_str/185-2659415-1292738?ie=UTF8&node=163856011
42,Audio & MP3; Movies & Music; MP3 Music Store; MP3 Downloads; Musical Instruments; Music; Music on Kindle Fire; Super Heroes Store,"Downloads, Store, MP3, Music",amazon,MP3 Downloads,http://www.amazon.com/MP3-Music-Download/b/ref=sd_allcat_dmusic/185-2659415-1292738?ie=UTF8&node=163856011
42,Audio & MP3; Movies & Music; MP3 Music Store; MP3 Downloads; Musical Instruments; Music; Music on Kindle Fire; Super Heroes Store,"Downloads, Store, MP3, Music",bestbuy,Audio & MP3,http://www.bestbuy.com/site/Electronics/Audio/abcat0200000.c?id=abcat0200000
42,Audio & MP3; Movies & Music; MP3 Music Store; MP3 Downloads; Musical Instruments; Music; Music on Kindle Fire; Super Heroes Store,"Downloads, Store, MP3, Music",walmart,Super Heroes Store,http://www.walmart.com/cp/1099404?povid=cat121828-env999999-moduleA112212-lLinkGNAV1_Campaign_SuperHerosSuperStore
42,Audio & MP3; Movies & Music; MP3 Music Store; MP3 Downloads; Musical Instruments; Music; Music on Kindle Fire; Super Heroes Store,"Downloads, Store, MP3, Music",amazon,Music on Kindle Fire,http://www.amazon.com/gp/feature.html/ref=sd_allcat_fire_music/185-2659415-1292738?ie=UTF8&docId=1000825251
42,Audio & MP3; Movies & Music; MP3 Music Store; MP3 Downloads; Musical Instruments; Music; Music on Kindle Fire; Super Heroes Store,"Downloads, Store, MP3, Music",amazon,Music,http://www.amazon.com/music-rock-classical-pop-jazz/b/ref=sd_allcat_mu/185-2659415-1292738?ie=UTF8&node=5174
42,Audio & MP3; Movies & Music; MP3 Music Store; MP3 Downloads; Musical Instruments; Music; Music on Kindle Fire; Super Heroes Store,"Downloads, Store, MP3, Music",amazon,Musical Instruments,http://www.amazon.com/musical-instruments-accessories-sound-recording/b/ref=sd_allcat_mi/185-2659415-1292738?ie=UTF8&node=11091801
42,Audio & MP3; Movies & Music; MP3 Music Store; MP3 Downloads; Musical Instruments; Music; Music on Kindle Fire; Super Heroes Store,"Downloads, Store, MP3, Music",bestbuy,Movies & Music,http://www.bestbuy.com/site/Electronics/Music-Movies/abcat0600000.c?id=abcat0600000
42,Audio & MP3; Movies & Music; MP3 Music Store; MP3 Downloads; Musical Instruments; Music; Music on Kindle Fire; Super Heroes Store,"Downloads, Store, MP3, Music",bestbuy,Musical Instruments,http://www.bestbuy.com/site/Audio/Musical-Instruments/abcat0207000.c?id=abcat0207000
42,Audio & MP3; Movies & Music; MP3 Music Store; MP3 Downloads; Musical Instruments; Music; Music on Kindle Fire; Super Heroes Store,"Downloads, Store, MP3, Music",walmart,Music,http://www.walmart.com/cp/Music/4104?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Music
43,Super Heroes Store; MP3 Music Store,"Super, Heroes, Store",walmart,Super Heroes Store,http://www.walmart.com/cp/1099404?povid=cat121828-env999999-moduleA112212-lLinkGNAV1_Campaign_SuperHerosSuperStore
43,Super Heroes Store; MP3 Music Store,"Super, Heroes, Store",amazon,MP3 Music Store,http://www.amazon.com/MP3-Music-Download/b/ref=sd_allcat_mp3_str/185-2659415-1292738?ie=UTF8&node=163856011
44,Home; Audio & MP3; Home & Garden; Home Improvement; Home & Portable Audio,"Portable, Audio, Improvement, Home",amazon,Home & Portable Audio,http://www.amazon.com/b/ref=sd_allcat_portable_audio/185-2659415-1292738?ie=UTF8&node=7012551011
44,Home; Audio & MP3; Home & Garden; Home Improvement; Home & Portable Audio,"Portable, Audio, Improvement, Home",amazon,Home Improvement,http://www.amazon.com/Tools-and-Home-Improvement/b/ref=sd_allcat_hi2/185-2659415-1292738?ie=UTF8&node=228013
44,Home; Audio & MP3; Home & Garden; Home Improvement; Home & Portable Audio,"Portable, Audio, Improvement, Home",bestbuy,Home,http://www.bestbuy.com/site/Electronics/Home/pcmcat248700050021.c?id=pcmcat248700050021
44,Home; Audio & MP3; Home & Garden; Home Improvement; Home & Portable Audio,"Portable, Audio, Improvement, Home",bjs,Home,http://www.bjs.com/home.category.385.2000199
44,Home; Audio & MP3; Home & Garden; Home Improvement; Home & Portable Audio,"Portable, Audio, Improvement, Home",overstock,Home & Garden,http://www.overstock.com/Home-Garden/1/store.html
44,Home; Audio & MP3; Home & Garden; Home Improvement; Home & Portable Audio,"Portable, Audio, Improvement, Home",walmart,Home,http://www.walmart.com/cp/For-the-Home/4044?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Home
44,Home; Audio & MP3; Home & Garden; Home Improvement; Home & Portable Audio,"Portable, Audio, Improvement, Home",walmart,Home Improvement,http://www.walmart.com/cp/Home-Improvement/1072864?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_HomeImprovement_HomeImprovement
44,Home; Audio & MP3; Home & Garden; Home Improvement; Home & Portable Audio,"Portable, Audio, Improvement, Home",wayfair,Home Improvement,http://www.wayfair.com/Home-Improvement-C45342.html
44,Home; Audio & MP3; Home & Garden; Home Improvement; Home & Portable Audio,"Portable, Audio, Improvement, Home",bestbuy,Audio & MP3,http://www.bestbuy.com/site/Electronics/Audio/abcat0200000.c?id=abcat0200000
45,"Patio & Garden; Patio, Lawn & Garden; Home & Garden","Lawn, Patio, Garden",amazon,"Patio, Lawn & Garden",http://www.amazon.com/Patio-Lawn-Garden/b/ref=sd_allcat_lp/185-2659415-1292738?ie=UTF8&node=2972638011
45,"Patio & Garden; Patio, Lawn & Garden; Home & Garden","Lawn, Patio, Garden",walmart,Patio & Garden,http://www.walmart.com/cp/patio-garden/5428?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_PatioGarden
45,"Patio & Garden; Patio, Lawn & Garden; Home & Garden","Lawn, Patio, Garden",overstock,Home & Garden,http://www.overstock.com/Home-Garden/1/store.html
46,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Reading, App, Kindle",amazon,Get the Desktop App,http://www.amazon.com/gp/feature.html/ref=sd_allcat_acd_dsktopapp/185-2659415-1292738?ie=UTF8&docId=1000796781
46,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Reading, App, Kindle",amazon,Free Kindle Reading Apps,http://www.amazon.com/gp/feature.html/ref=sd_allcat_karl/185-2659415-1292738?ie=UTF8&docId=1000493771
46,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Reading, App, Kindle",amazon,Apps,http://www.amazon.com/mobile-apps/b/ref=sd_allcat_adr_app/185-2659415-1292738?ie=UTF8&node=2350149011
46,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Reading, App, Kindle",amazon,Test Drive Apps,http://www.amazon.com/b/ref=sd_allcat_adr_testd/185-2659415-1292738?ie=UTF8&node=3071729011
46,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Reading, App, Kindle",amazon,Amazon Apps,http://www.amazon.com/gp/feature.html/ref=sd_allcat_adr_amz/185-2659415-1292738?ie=UTF8&docId=1000645111
46,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Reading, App, Kindle",amazon,Your Apps and Devices,http://www.amazon.com/gp/mas/your-account/myapps/ref=sd_allcat_adr_yad/185-2659415-1292738
46,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Reading, App, Kindle",amazon,Music on Kindle Fire,http://www.amazon.com/gp/feature.html/ref=sd_allcat_fire_music/185-2659415-1292738?ie=UTF8&docId=1000825251
46,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Reading, App, Kindle",amazon,Kindle,http://www.amazon.com/dp/B007HCCNJU/ref=sd_allcat_kdptq/185-2659415-1292738
46,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Reading, App, Kindle",amazon,Kindle Paperwhite,http://www.amazon.com/dp/B007OZNZG0/ref=sd_allcat_kdpclw/185-2659415-1292738
46,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Reading, App, Kindle",amazon,Kindle Paperwhite 3G,http://www.amazon.com/dp/B007OZNUCE/ref=sd_allcat_kdpclwn/185-2659415-1292738
46,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Reading, App, Kindle",amazon,Kindle E-reader Accessories,http://www.amazon.com/b/ref=sd_allcat_kacce/185-2659415-1292738?ie=UTF8&node=5916440011
46,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Reading, App, Kindle",amazon,Kindle Books,http://www.amazon.com/Kindle-eBooks/b/ref=sd_allcat_kbo/185-2659415-1292738?ie=UTF8&node=1286228011
46,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Reading, App, Kindle",amazon,Kindle Owners' Lending Library,http://www.amazon.com/gp/redirect.html/ref=sd_allcat_kds/185-2659415-1292738?ie=UTF8&location=%2Fkindlelendinglibrary
46,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Reading, App, Kindle",amazon,Kindle Fire Accessories,http://www.amazon.com/b/ref=sd_allcat_kaccf/185-2659415-1292738?ie=UTF8&node=5916439011
46,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Reading, App, Kindle",amazon,Kindle Cloud Reader,http://www.amazon.comhttps://www.amazon.com:443/gp/redirect.html/ref=sd_allcat_kcr/185-2659415-1292738?location=https://read.amazon.com/&token=34AD60CFC4DCD7A97D4E2F4A4A7C4149FBEEF236
46,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Reading, App, Kindle",amazon,Manage Your Kindle,http://www.amazon.com/gp/digital/fiona/manage/ref=sd_allcat_myk/185-2659415-1292738
47,Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Kindle E-reader Accessories; Kindle Cloud Reader; Kindle Owners' Lending Library; Manage Your Kindle; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Kindle Books,"Free, Reading, Kindle",amazon,Free Kindle Reading Apps,http://www.amazon.com/gp/feature.html/ref=sd_allcat_karl/185-2659415-1292738?ie=UTF8&docId=1000493771
47,Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Kindle E-reader Accessories; Kindle Cloud Reader; Kindle Owners' Lending Library; Manage Your Kindle; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Kindle Books,"Free, Reading, Kindle",amazon,Music on Kindle Fire,http://www.amazon.com/gp/feature.html/ref=sd_allcat_fire_music/185-2659415-1292738?ie=UTF8&docId=1000825251
47,Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Kindle E-reader Accessories; Kindle Cloud Reader; Kindle Owners' Lending Library; Manage Your Kindle; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Kindle Books,"Free, Reading, Kindle",amazon,Kindle,http://www.amazon.com/dp/B007HCCNJU/ref=sd_allcat_kdptq/185-2659415-1292738
47,Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Kindle E-reader Accessories; Kindle Cloud Reader; Kindle Owners' Lending Library; Manage Your Kindle; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Kindle Books,"Free, Reading, Kindle",amazon,Kindle Paperwhite,http://www.amazon.com/dp/B007OZNZG0/ref=sd_allcat_kdpclw/185-2659415-1292738
47,Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Kindle E-reader Accessories; Kindle Cloud Reader; Kindle Owners' Lending Library; Manage Your Kindle; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Kindle Books,"Free, Reading, Kindle",amazon,Kindle Paperwhite 3G,http://www.amazon.com/dp/B007OZNUCE/ref=sd_allcat_kdpclwn/185-2659415-1292738
47,Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Kindle E-reader Accessories; Kindle Cloud Reader; Kindle Owners' Lending Library; Manage Your Kindle; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Kindle Books,"Free, Reading, Kindle",amazon,Kindle E-reader Accessories,http://www.amazon.com/b/ref=sd_allcat_kacce/185-2659415-1292738?ie=UTF8&node=5916440011
47,Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Kindle E-reader Accessories; Kindle Cloud Reader; Kindle Owners' Lending Library; Manage Your Kindle; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Kindle Books,"Free, Reading, Kindle",amazon,Kindle Books,http://www.amazon.com/Kindle-eBooks/b/ref=sd_allcat_kbo/185-2659415-1292738?ie=UTF8&node=1286228011
47,Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Kindle E-reader Accessories; Kindle Cloud Reader; Kindle Owners' Lending Library; Manage Your Kindle; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Kindle Books,"Free, Reading, Kindle",amazon,Kindle Owners' Lending Library,http://www.amazon.com/gp/redirect.html/ref=sd_allcat_kds/185-2659415-1292738?ie=UTF8&location=%2Fkindlelendinglibrary
47,Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Kindle E-reader Accessories; Kindle Cloud Reader; Kindle Owners' Lending Library; Manage Your Kindle; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Kindle Books,"Free, Reading, Kindle",amazon,Kindle Fire Accessories,http://www.amazon.com/b/ref=sd_allcat_kaccf/185-2659415-1292738?ie=UTF8&node=5916439011
47,Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Kindle E-reader Accessories; Kindle Cloud Reader; Kindle Owners' Lending Library; Manage Your Kindle; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Kindle Books,"Free, Reading, Kindle",amazon,Kindle Cloud Reader,http://www.amazon.comhttps://www.amazon.com:443/gp/redirect.html/ref=sd_allcat_kcr/185-2659415-1292738?location=https://read.amazon.com/&token=34AD60CFC4DCD7A97D4E2F4A4A7C4149FBEEF236
47,Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Kindle E-reader Accessories; Kindle Cloud Reader; Kindle Owners' Lending Library; Manage Your Kindle; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Kindle Books,"Free, Reading, Kindle",amazon,Manage Your Kindle,http://www.amazon.com/gp/digital/fiona/manage/ref=sd_allcat_myk/185-2659415-1292738
48,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Free, App, Kindle",amazon,Get the Desktop App,http://www.amazon.com/gp/feature.html/ref=sd_allcat_acd_dsktopapp/185-2659415-1292738?ie=UTF8&docId=1000796781
48,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Free, App, Kindle",amazon,Free Kindle Reading Apps,http://www.amazon.com/gp/feature.html/ref=sd_allcat_karl/185-2659415-1292738?ie=UTF8&docId=1000493771
48,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Free, App, Kindle",amazon,Apps,http://www.amazon.com/mobile-apps/b/ref=sd_allcat_adr_app/185-2659415-1292738?ie=UTF8&node=2350149011
48,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Free, App, Kindle",amazon,Test Drive Apps,http://www.amazon.com/b/ref=sd_allcat_adr_testd/185-2659415-1292738?ie=UTF8&node=3071729011
48,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Free, App, Kindle",amazon,Amazon Apps,http://www.amazon.com/gp/feature.html/ref=sd_allcat_adr_amz/185-2659415-1292738?ie=UTF8&docId=1000645111
48,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Free, App, Kindle",amazon,Your Apps and Devices,http://www.amazon.com/gp/mas/your-account/myapps/ref=sd_allcat_adr_yad/185-2659415-1292738
48,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Free, App, Kindle",amazon,Music on Kindle Fire,http://www.amazon.com/gp/feature.html/ref=sd_allcat_fire_music/185-2659415-1292738?ie=UTF8&docId=1000825251
48,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Free, App, Kindle",amazon,Kindle,http://www.amazon.com/dp/B007HCCNJU/ref=sd_allcat_kdptq/185-2659415-1292738
48,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Free, App, Kindle",amazon,Kindle Paperwhite,http://www.amazon.com/dp/B007OZNZG0/ref=sd_allcat_kdpclw/185-2659415-1292738
48,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Free, App, Kindle",amazon,Kindle Paperwhite 3G,http://www.amazon.com/dp/B007OZNUCE/ref=sd_allcat_kdpclwn/185-2659415-1292738
48,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Free, App, Kindle",amazon,Kindle E-reader Accessories,http://www.amazon.com/b/ref=sd_allcat_kacce/185-2659415-1292738?ie=UTF8&node=5916440011
48,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Free, App, Kindle",amazon,Kindle Books,http://www.amazon.com/Kindle-eBooks/b/ref=sd_allcat_kbo/185-2659415-1292738?ie=UTF8&node=1286228011
48,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Free, App, Kindle",amazon,Kindle Owners' Lending Library,http://www.amazon.com/gp/redirect.html/ref=sd_allcat_kds/185-2659415-1292738?ie=UTF8&location=%2Fkindlelendinglibrary
48,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Free, App, Kindle",amazon,Kindle Fire Accessories,http://www.amazon.com/b/ref=sd_allcat_kaccf/185-2659415-1292738?ie=UTF8&node=5916439011
48,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Free, App, Kindle",amazon,Kindle Cloud Reader,http://www.amazon.comhttps://www.amazon.com:443/gp/redirect.html/ref=sd_allcat_kcr/185-2659415-1292738?location=https://read.amazon.com/&token=34AD60CFC4DCD7A97D4E2F4A4A7C4149FBEEF236
48,Manage Your Kindle; Free Kindle Reading Apps; Kindle Paperwhite; Kindle Paperwhite 3G; Your Apps and Devices; Kindle E-reader Accessories; Apps; Kindle Cloud Reader; Amazon Apps; Kindle Owners' Lending Library; Test Drive Apps; Kindle Fire Accessories; Kindle; Music on Kindle Fire; Get the Desktop App; Kindle Books,"Free, App, Kindle",amazon,Manage Your Kindle,http://www.amazon.com/gp/digital/fiona/manage/ref=sd_allcat_myk/185-2659415-1292738
49,Amazon Instant Video; Video Games; Apps; Kindle E-reader Accessories; Free Kindle Reading Apps; Kindle Fire Accessories; Music on Kindle Fire; Test Drive Apps; Your Games & Software Library; Amazon Mom; Digital Games; Kindle Owners' Lending Library; Video Games for Kids; Free-to-Play Games; Kindle Books; Kindle Paperwhite 3G; Amazon Apps; Games; Kindle; Get the Desktop App; Kindle Paperwhite; Your Apps and Devices; Game Time; Kindle Cloud Reader; Toys & Games; Manage Your Kindle; Camera & Video; Video Games & Consoles,"Mom, Library, Amazon, App, Video, Kindle",amazon,Amazon Instant Video,http://www.amazon.com/Instant-Video/b/ref=sd_allcat_atv/185-2659415-1292738?ie=UTF8&node=2858778011
